cust_id,full_name,gender,age,income_annual_inr,income_segment,credit_score,risk_bucket,region,zone,urban_rural_flag,num_products,cbs_total_clr_bal_amt,aa_avg_monthly_inflows,aa_avg_monthly_outflows,ml_unified_customer_proba,cltv_profit_actual,cltv_profit_ml,cltv_profit_final,cltv_decile_final,hybrid_score_0_100_final
C00812,Kunal Das,M,32,1067040.7553120686,HIGH,792,LOW,NORTH,NORTH,URBAN,2,4115.942170387647,,,0.0424570599383916,,181.1146362153243,181.1146362153243,8,17.0
C00764,Rohit Jain,M,30,1088944.7519951677,HIGH,677,MEDIUM,SOUTH,SOUTH,URBAN,1,2495.739961967638,,,0.0450800535360574,,200.97148481379028,200.97148481379028,8,17.0
C00602,Rohit Naidu,M,34,2163508.170786286,HIGH,783,LOW,WEST,WEST,RURAL_SEMIURBAN,1,561.8963719307534,,,0.0414518443650991,,199.35574248901239,199.35574248901239,8,17.0
C00969,Shaurya Yadav,M,25,550573.8156844528,MID,700,LOW,EAST,EAST,RURAL_SEMIURBAN,1,111.39702235910136,,,0.0455990741274501,,199.3242733783535,199.3242733783535,8,17.0
C00679,Ishita Iyer,F,31,654290.41949615,MID,688,MEDIUM,WEST,WEST,URBAN,1,724.9564729281609,,,0.1352428264023779,,115.51351742580034,115.51351742580034,9,17.0
C00760,Manav Reddy,M,36,605216.4340901284,MID,776,LOW,NORTH,NORTH,URBAN,1,296.0436549379046,,,0.0169363457434071,,196.02369758842218,196.02369758842218,8,16.0
C00499,Rohit Verma,M,36,165054.73,LOW,754,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,280.23,2280.3624999999997,7326.823333333334,0.0132179931241295,194,261.3775610495773,194.0,8,16.0
C00870,Ishita Gowda,F,18,620247.2334623783,MID,532,HIGH,NORTH,NORTH,URBAN,1,918.6966816938833,,,0.0258511216404492,,240.3786114887244,240.3786114887244,8,16.0
C00239,Vivaan Das,M,61,495744.87,MID,725,LOW,SOUTH,SOUTH,URBAN,1,2067.48,9355.598333333332,7537.327499999999,0.0162055486406707,193,238.66452145751498,193.0,8,16.0
C00382,Prachi Yadav,F,30,132997.27,LOW,584,HIGH,NORTH,NORTH,RURAL_SEMIURBAN,2,699.6299999999999,2635.991666666667,3561.7433333333333,0.0177415940659662,174,155.89628182113137,174.0,8,16.0
C00490,Ishita Das,F,71,134238.87,LOW,577,HIGH,EAST,EAST,RURAL_SEMIURBAN,1,28.63,3458.325833333334,7217.856666666667,0.0182302049037951,226,265.3601440835973,226.0,8,16.0
C00285,Yash Bansal,M,51,98454.53,LOW,621,MEDIUM,NORTH,NORTH,URBAN,1,133.51,3977.9058333333337,8075.71,0.1229261567765355,51,114.44194943592863,51.0,9,16.0
C00639,Siddharth Kulkarni,M,23,448363.90530190134,MID,727,LOW,EAST,EAST,RURAL_SEMIURBAN,1,84.2827147050979,,,0.0212109491005639,,225.13252534377213,225.13252534377213,8,16.0
C00903,Rahul Yadav,M,25,348697.8690078444,MID,717,LOW,SOUTH,SOUTH,URBAN,1,107.90829277570882,,,0.0107260318949964,,213.25646093903347,213.25646093903347,8,16.0
C00898,Aadhya Gupta,F,18,953500.0674277188,MID,760,LOW,NORTH,NORTH,URBAN,1,158.8696575954689,,,0.0142883014305252,,189.51072619997976,189.51072619997976,8,16.0
C00983,Rohit Reddy,M,29,387003.9942506388,MID,719,LOW,NORTH,NORTH,URBAN,1,156.8870178447359,,,0.0108408487318638,,212.61819514988304,212.61819514988304,8,16.0
C00343,Shivani Gupta,F,28,813731.93,MID,658,MEDIUM,SOUTH,SOUTH,URBAN,1,808.22,4914.3425,5104.074166666666,0.0145358863439681,209,192.21320333418348,209.0,8,16.0
C00508,Nandini Shah,F,20,744229.7761424709,MID,620,MEDIUM,SOUTH,SOUTH,URBAN,1,74.25479477107181,,,0.0238466802323083,,255.340205883935,255.340205883935,8,16.0
C00742,Ayesha Gupta,F,35,758680.2027601071,MID,900,LOW,NORTH,NORTH,URBAN,1,100.10874628461846,,,0.2262232441010421,,-59.17905494013337,-59.17905494013337,10,16.0
C00669,Nisha Jain,F,20,881950.3557009773,MID,698,MEDIUM,SOUTH,SOUTH,URBAN,1,391.68123197141176,,,0.0199566638910862,,253.41680075132842,253.41680075132842,8,16.0
C00653,Aditya Das,M,18,421827.6577683417,MID,720,LOW,SOUTH,SOUTH,URBAN,1,32.21994570072169,,,0.0145017082728235,,252.4893950266146,252.4893950266146,8,16.0
C00963,Sara Reddy,F,25,821709.68666251,MID,702,LOW,WEST,WEST,URBAN,2,1891.0626194726724,,,0.0122066100197902,,181.0451662754934,181.0451662754934,8,16.0
C00804,Saanvi Patel,F,32,263011.14232294343,MID,743,LOW,WEST,WEST,RURAL_SEMIURBAN,2,6637.73311234487,,,0.1244896687996403,,96.44883430377624,96.44883430377624,9,16.0
C00996,Harsh Reddy,M,28,370670.2109883113,MID,680,MEDIUM,SOUTH,SOUTH,URBAN,1,66.77128155563345,,,0.014027493148575,,166.09523674462457,166.09523674462457,8,16.0
C00985,Rohan Khan,M,26,1434070.4093551056,HIGH,840,LOW,EAST,EAST,RURAL_SEMIURBAN,1,86.58634963051954,,,0.2222204364736549,,-88.83911413505224,-88.83911413505224,10,16.0
C00409,Harsh Naidu,M,44,369142.46,MID,677,MEDIUM,NORTH,NORTH,URBAN,1,62.93,2081.4341666666664,5380.81,0.0193019450171758,200,243.13401177338235,200.0,8,16.0
C00945,Aditya Patel,M,18,1179036.76954294,HIGH,812,LOW,NORTH,NORTH,URBAN,1,128.18397669196972,,,0.0104291799267073,,217.15728102690636,217.15728102690636,8,16.0
C00400,Yash Singh,M,58,121030.32,LOW,812,LOW,SOUTH,SOUTH,URBAN,1,76.66,1253.2925,6359.504166666667,0.0101664334750627,216,323.04638940097556,216.0,8,16.0
C00711,Shaurya Gupta,M,28,481109.7569472617,MID,688,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,482.10987349201224,,,0.1153214933588153,,92.27206192758183,92.27206192758183,9,16.0
C00541,Yash Khan,M,22,270277.08686437516,MID,714,LOW,SOUTH,SOUTH,URBAN,1,95.15409182374282,,,0.0099422065721377,,197.67120097910868,197.67120097910868,8,15.0
C00865,Aarav Khan,M,38,664156.153364139,MID,702,LOW,EAST,EAST,URBAN,1,165.73857679503266,,,0.1037148639861351,,89.36737003562679,89.36737003562679,9,15.0
C00109,Aarav Kulkarni,M,44,129007.55,LOW,573,HIGH,SOUTH,SOUTH,URBAN,2,925.55,1234.2941666666668,28005.010833333337,0.0092013242885281,244,200.82186761067734,244.0,8,15.0
C00942,Aadhya Yadav,F,23,628467.4946186674,MID,687,MEDIUM,WEST,WEST,URBAN,1,159.90105674264558,,,0.0070002589591724,,227.1300286747834,227.1300286747834,8,15.0
C00580,Manav Ghosh,M,33,3567395.506946754,HIGH,754,LOW,CENTRAL,CENTRAL,URBAN,2,5012.664147740654,,,0.1921100508997518,,39.59887472420468,39.59887472420468,10,15.0
C00726,Kunal Ghosh,M,19,376304.062479646,MID,611,MEDIUM,SOUTH,SOUTH,URBAN,2,244.73194253451408,,,0.2065475602325021,,-31.446772016034423,-31.446772016034423,10,15.0
C00121,Aarav Das,M,46,388221.67,MID,678,MEDIUM,SOUTH,SOUTH,URBAN,1,200.22,4922.423333333333,4402.981666666667,0.0063113747529438,226,235.43302382855535,226.0,8,15.0
C00997,Manav Reddy,M,36,622243.1885434443,MID,726,LOW,NORTH,NORTH,URBAN,1,258.02595564009954,,,0.0088409789745487,,189.97173835684572,189.97173835684572,8,15.0
C00688,Arjun Ghosh,M,22,349596.109029792,MID,789,LOW,NORTH,NORTH,URBAN,1,112.18082301893531,,,0.0045792107299383,,189.58094325807207,189.58094325807207,8,15.0
C00833,Manav Ghosh,M,32,4000803.988841624,HIGH,832,LOW,CENTRAL,CENTRAL,URBAN,1,72.45255537347465,,,0.0048182494369926,,224.6937534141805,224.6937534141805,8,15.0
C00004,Aarav Naidu,M,72,1000000.0,MID,780,LOW,NORTH,NORTH,URBAN,1,290.83,3638.950833333333,27632.16083333333,0.0068739367773914,206,330.81905411167656,206.0,8,15.0
C00093,Arjun Yadav,M,59,174054.04,LOW,618,MEDIUM,SOUTH,SOUTH,URBAN,2,3894.5,5419.740833333333,32378.791666666668,0.0080808242238785,182,164.1912644067946,182.0,8,15.0
C00387,Rohit Nair,M,69,193270.56,LOW,712,LOW,CENTRAL,CENTRAL,URBAN,2,2748.35,1539.4058333333332,31699.904166666664,0.0061972758917294,251,294.4359913085092,251.0,8,15.0
C00939,Ishita Singh,F,28,465546.2619514899,MID,796,LOW,SOUTH,SOUTH,URBAN,1,454.8108549492537,,,0.0031733596316986,,178.80673970508542,178.80673970508542,8,15.0
C00689,Vivaan Khan,M,34,1026966.6089206836,HIGH,821,LOW,SOUTH,SOUTH,URBAN,1,52.88927834599486,,,0.094208811069597,,76.819614160395,76.819614160395,9,15.0
C00535,Ishaan Singh,M,35,751266.9502830103,MID,722,LOW,NORTH,NORTH,URBAN,1,426.13369063392133,,,0.1896014915579185,,26.891124010025106,26.891124010025106,10,14.0
C00735,Kunal Gowda,M,30,807798.3057740676,MID,852,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,341.8963100843879,,,0.0765596121586269,,52.33176648550657,52.33176648550657,9,14.0
C00661,Rohit Naidu,M,32,1675894.2557608082,HIGH,748,LOW,WEST,WEST,RURAL_SEMIURBAN,1,200.42523340463907,,,0.0723415456501005,,127.50841693715446,127.50841693715446,9,14.0
C00732,Vivaan Khan,M,38,980361.1071745396,MID,747,LOW,SOUTH,SOUTH,URBAN,1,102.07325997538436,,,0.0758651071077425,,82.88769039117818,82.88769039117818,9,14.0
C00053,Vihaan Nair,M,35,75364.49,LOW,627,MEDIUM,SOUTH,SOUTH,URBAN,1,64.36,9479.971666666666,11202.973333333332,0.0772205763750729,157,200.30296027907684,157.0,9,14.0
C00651,Riya Shah,F,36,556239.4482257263,MID,732,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,499.4806853744753,,,0.1872460237296692,,43.84180379076533,43.84180379076533,10,14.0
C00220,Aarohi Reddy,F,57,113605.13,LOW,655,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,8661.68,5161.461666666667,6526.461666666666,0.0776275376128745,91,81.99493286246314,91.0,9,14.0
C00315,Ishita Shah,F,73,167870.01,LOW,648,MEDIUM,WEST,WEST,URBAN,1,277.0,2964.3591666666666,1580.7625,0.0620421992600479,55,112.75815019898879,55.0,9,13.0
C00693,Saanvi Patel,F,28,336853.86764625384,MID,677,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,1,6076.967550257396,,,0.0609923568517949,,108.51099007408457,108.51099007408457,9,13.0
C00827,Saanvi Khan,F,21,769812.9265075609,MID,752,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,268.9116355127156,,,0.0680697693955169,,130.8272189782563,130.8272189782563,9,13.0
C00851,Kavya Kulkarni,F,29,1031570.7105333027,HIGH,688,MEDIUM,NORTH,NORTH,URBAN,1,303.4167541950657,,,0.0666369399146242,,129.29738961380525,129.29738961380525,9,13.0
C00438,Shaurya Sharma,M,68,146719.45,LOW,616,MEDIUM,NORTH,NORTH,URBAN,2,13753.89,,,0.058377475431772,126,103.67379114533209,126.0,9,13.0
C00860,Siddharth Sharma,M,31,1156149.266722011,HIGH,851,LOW,NORTH,NORTH,URBAN,1,133.31117719432325,,,0.0659926788646281,,98.12504086458252,98.12504086458252,9,13.0
C00758,Kunal Das,M,31,1170464.8078461078,HIGH,770,LOW,NORTH,NORTH,URBAN,1,942.777117059145,,,0.0660986078652755,,144.3561500660698,144.3561500660698,9,13.0
C00553,Ishaan Gupta,M,18,760831.541766522,MID,776,LOW,SOUTH,SOUTH,URBAN,1,69.90094306329215,,,0.0326298271564462,,73.44661923238351,73.44661923238351,9,12.0
C00510,Abhishek Mishra,M,23,619222.7488175582,MID,783,LOW,NORTH,NORTH,URBAN,1,41.421158658226794,,,0.0393281025601761,,66.32367454011516,66.32367454011516,9,12.0
C00346,Siddharth Shah,M,61,178861.15,LOW,599,HIGH,CENTRAL,CENTRAL,RURAL_SEMIURBAN,2,235.14999999999998,,,0.0376237993307238,115,168.06790727582614,115.0,9,12.0
C00062,Isha Mishra,F,64,129117.88,LOW,656,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,2,293.69,,,0.0434249027822432,73,75.72908508044944,73.0,9,12.0
C00842,Riya Mishra,F,20,677984.4836288381,MID,710,LOW,SOUTH,SOUTH,URBAN,1,63.07420012657179,,,0.0495868055073846,,130.2758662707063,130.2758662707063,9,12.0
C00369,Aarohi Chatterjee,F,30,394706.5,MID,718,LOW,WEST,WEST,URBAN,1,117.85,9001.045,12129.668333333331,0.0376686516728024,,87.43021817783742,87.43021817783742,9,12.0
C00598,Vivaan Patel,M,25,680023.0304346092,MID,609,MEDIUM,EAST,EAST,URBAN,1,148.1515507556143,,,0.0389520013376314,,127.52330371423085,127.52330371423085,9,12.0
C00160,Krishna Gowda,M,31,171828.27,LOW,744,LOW,SOUTH,SOUTH,URBAN,1,156.27,7812.864166666666,19087.334166666667,0.0387311650878952,85,97.38321382738411,85.0,9,12.0
C00532,Prachi Patel,F,26,274446.87466996274,MID,778,LOW,EAST,EAST,URBAN,1,121.42726967812294,,,0.0405143957214956,,84.50277064448868,84.50277064448868,9,12.0
C00316,Siddharth Sharma,M,35,1000000.0,HIGH,806,LOW,NORTH,NORTH,URBAN,3,12421.31,,,0.0454872443140178,83,68.76081742417402,83.0,9,12.0
C00831,Meera Nair,F,24,566876.5311980998,MID,755,LOW,WEST,WEST,URBAN,1,468.7340946696136,,,0.043434932742711,,103.61391130596354,103.61391130596354,9,12.0
C00981,Kunal Das,M,32,1069833.5771608828,HIGH,784,LOW,NORTH,NORTH,URBAN,1,133.49080861814838,,,0.0399869070286335,,61.76403919644685,61.76403919644685,9,12.0
C00583,Yash Jain,M,31,404180.4036286437,MID,665,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,4239.686709625706,,,0.1494218459112881,,23.026049381953083,23.026049381953083,10,12.0
C00929,Ishaan Kulkarni,M,19,996602.9916342336,MID,692,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,52.716931593739034,,,0.0445926537566967,,136.08618534227764,136.08618534227764,9,12.0
C00852,Kunal Das,M,35,1063587.2434159426,HIGH,814,LOW,NORTH,NORTH,URBAN,2,335.2650151501076,,,0.0343073765893534,,149.0114637930941,149.0114637930941,9,12.0
C00318,Aditya Chatterjee,M,62,460199.01,MID,695,MEDIUM,SOUTH,SOUTH,URBAN,2,237.28,9999.868333333334,9258.839166666668,0.0406617673175737,80,105.37706768323368,80.0,9,12.0
C00533,Aadhya Gupta,F,21,1010878.167807435,HIGH,749,LOW,NORTH,NORTH,URBAN,1,279.12785319684883,,,0.0366360945342196,,96.896605310448,96.896605310448,9,12.0
C00103,Tanvi Bansal,F,43,86219.86,LOW,627,MEDIUM,EAST,EAST,URBAN,2,11315.550000000001,5670.28,7466.633333333334,0.144558029624548,12,-13.548134297510606,12.0,10,12.0
C00333,Nisha Gupta,F,19,142334.17,LOW,657,MEDIUM,SOUTH,SOUTH,URBAN,2,2195.64,,,0.03022428471231,121,233.77184711043313,121.0,9,12.0
C00746,Rohit Jain,M,29,881991.098489546,MID,670,MEDIUM,SOUTH,SOUTH,URBAN,2,10941.032823593236,,,0.1301860795080273,,-224.84030576930508,-224.84030576930508,10,12.0
C00940,Siddharth Mishra,M,28,348526.06862023246,MID,761,LOW,SOUTH,SOUTH,URBAN,1,192.03849290791624,,,0.017533529609929,,131.1234952999957,131.1234952999957,9,11.0
C00832,Manav Ghosh,M,34,4166978.3241324145,HIGH,771,LOW,CENTRAL,CENTRAL,URBAN,1,61.55635546150172,,,0.1244366983779875,,-5.62229314210867,-5.62229314210867,10,11.0
C00633,Arjun Ghosh,M,19,364065.6824745292,MID,724,LOW,NORTH,NORTH,URBAN,1,142.5536858828237,,,0.0127396916688568,,64.05771323716706,64.05771323716706,9,11.0
C00178,Meera Nair,F,21,485710.23,MID,750,LOW,WEST,WEST,URBAN,2,19667.63,1318.6083333333331,2311.7708333333335,0.0176391147520098,,51.2387550048873,51.2387550048873,9,11.0
C00975,Siddharth Kulkarni,M,22,479297.6053239721,MID,698,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,72.93463282675667,,,0.0275382995241711,,85.539555620924,85.539555620924,9,11.0
C00299,Prachi Khan,F,32,92093.51,LOW,580,HIGH,EAST,EAST,RURAL_SEMIURBAN,1,135.67,4328.84,6160.577499999999,0.0152999005269268,51,16.516295567815547,51.0,9,11.0
C00411,Isha Mishra,F,24,171353.88,LOW,735,LOW,NORTH,NORTH,URBAN,1,190.64,3186.834166666667,26551.875,0.0207133395028667,80,55.642137949981795,80.0,9,11.0
C00110,Tanvi Shah,F,33,616849.59,MID,670,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,109.96,7968.708333333333,13747.916666666666,0.012049989608202,139,160.78522195157822,139.0,9,11.0
C00172,Nisha Ghosh,F,53,137184.02,LOW,691,MEDIUM,EAST,EAST,URBAN,3,14287.94,4530.16,44938.019166666665,0.0113105048956551,156,372.3537675070188,156.0,9,11.0
C00022,Riya Sharma,F,75,142317.9,LOW,709,LOW,NORTH,NORTH,URBAN,3,13195.699999999999,10324.289166666667,6175.766666666666,0.0161698435215245,123,132.77386563652234,123.0,9,11.0
C00155,Sara Sharma,F,53,135747.09,LOW,666,MEDIUM,SOUTH,SOUTH,URBAN,2,519.03,,,0.0293317550471665,138,125.96614439259027,138.0,9,11.0
C00581,Ishaan Singh,M,38,785948.4567561949,MID,663,MEDIUM,NORTH,NORTH,URBAN,1,96.5424202370142,,,0.1127972390500185,,19.594768119138063,19.594768119138063,10,11.0
C00065,Aadhya Chatterjee,F,31,714225.73,MID,772,LOW,SOUTH,SOUTH,URBAN,2,6100.150000000001,,,0.0112546687146821,80,98.05022043864892,80.0,9,11.0
C00254,Atharv Naidu,M,47,307453.1,MID,544,HIGH,SOUTH,SOUTH,URBAN,1,273.51,1707.5966666666666,6072.060833333333,0.025730119429038,98,132.5485145953001,98.0,9,11.0
C00896,Anika Ghosh,F,34,1056202.75886591,HIGH,727,LOW,CENTRAL,CENTRAL,URBAN,1,39.727946756955774,,,0.1221972896159258,,7.740831778240827,7.740831778240827,10,11.0
C00889,Aarav Khan,M,36,655449.2461436996,MID,646,MEDIUM,EAST,EAST,URBAN,1,302.7540353625222,,,0.1105138592271214,,-81.65635275942532,-81.65635275942532,10,11.0
C00123,Sara Das,F,34,200000.0,LOW,551,HIGH,WEST,WEST,URBAN,2,475.1,5826.019166666666,27884.774166666662,0.0201596284996467,148,284.2689039013722,148.0,9,11.0
C00654,Kavya Kulkarni,F,33,668629.8834859725,MID,709,LOW,NORTH,NORTH,URBAN,1,76.66465923761737,,,0.0154684384479482,,77.93588129276144,77.93588129276144,9,11.0
C00848,Aadhya Chatterjee,F,29,1005704.924900368,HIGH,780,LOW,SOUTH,SOUTH,URBAN,1,480.43601531503066,,,0.0110898157546564,,60.022623873467396,60.022623873467396,9,11.0
C00723,Meera Khan,F,36,632649.3385608115,MID,652,MEDIUM,WEST,WEST,URBAN,1,117.78674780420384,,,0.009081339844172,,142.5716971203136,142.5716971203136,9,10.0
C00743,Saanvi Patel,F,30,318874.9272790752,MID,702,LOW,WEST,WEST,RURAL_SEMIURBAN,1,251.74017140693869,,,0.0094448392148104,,87.84984393554504,87.84984393554504,9,10.0
C00968,Siddharth Mishra,M,27,403303.2003961672,MID,756,LOW,SOUTH,SOUTH,URBAN,2,4040.192775311889,,,0.1096115034266783,,-118.13355230446075,-118.13355230446075,10,10.0
C00849,Prachi Patel,F,31,654765.4739756912,MID,542,HIGH,NORTH,NORTH,URBAN,1,191.7374653436302,,,0.0062872849970477,,109.41923410410773,109.41923410410773,9,10.0
C00105,Aditya Gupta,M,50,579436.07,MID,645,MEDIUM,SOUTH,SOUTH,URBAN,1,273.88,679.1408333333334,2902.1200000000003,0.0062122383244569,63,36.852215428760196,63.0,9,10.0
C00214,Kavya Kulkarni,F,58,452698.44,MID,719,LOW,WEST,WEST,RURAL_SEMIURBAN,1,120.61,3933.035,6978.7425,0.0091597741042639,48,53.12534101554662,48.0,9,10.0
C01000,Yash Khan,M,22,378402.0243522461,MID,694,MEDIUM,SOUTH,SOUTH,URBAN,1,125.1855413295207,,,0.0078209766095837,,60.034401073570606,60.034401073570606,9,10.0
C00298,Tanvi Shah,F,71,101619.19,LOW,755,LOW,EAST,EAST,RURAL_SEMIURBAN,3,5480.59,6760.72,5063.054166666667,0.0965772283759478,33,83.08868470174932,33.0,10,10.0
C00432,Shivani Bansal,F,71,1000000.0,HIGH,711,LOW,EAST,EAST,URBAN,1,595.73,6328.453333333334,24488.1725,0.0091270482872256,96,229.95113458549667,96.0,9,10.0
C00420,Rohan Yadav,M,18,357102.86,MID,731,LOW,EAST,EAST,RURAL_SEMIURBAN,3,14259.58,2628.5875,1316.1266666666668,0.0094668830161172,93,156.68973652445507,93.0,9,10.0
C00787,Manav Reddy,M,36,652369.1184302028,MID,752,LOW,NORTH,NORTH,URBAN,2,430.66037107516587,,,0.0865865890227588,,-108.8219257683633,-108.8219257683633,10,9.0
C00913,Nisha Bansal,F,29,1387137.9188025745,HIGH,741,LOW,SOUTH,SOUTH,URBAN,1,168.1061652609606,,,0.0780586530273515,,-47.685756966865355,-47.685756966865355,10,9.0
C00116,Sara Reddy,F,26,786941.8,MID,710,LOW,WEST,WEST,URBAN,1,68.25,10850.323333333334,14978.184166666666,0.0782258499800855,12,30.167391685929996,12.0,10,9.0
C00425,Atharv Reddy,M,66,153299.78,LOW,479,HIGH,SOUTH,SOUTH,URBAN,3,28127.45,,,0.0782219073191301,23,93.36304882533132,23.0,10,9.0
C00756,Aadhya Yadav,F,22,1185525.893669383,HIGH,731,LOW,EAST,EAST,URBAN,1,371.69767084452104,,,0.0869348411024529,,-74.75644908428937,-74.75644908428937,10,9.0
C00233,Nisha Khan,F,60,654990.78,MID,766,LOW,SOUTH,SOUTH,URBAN,1,118.0,8021.796666666666,14853.484166666669,0.0818541516052682,11,15.574653233238854,11.0,10,9.0
C00029,Tanvi Khan,F,38,754275.14,MID,692,MEDIUM,NORTH,NORTH,URBAN,1,34.75,11837.503333333334,9642.325,0.070901797773392,6,163.6643956685675,6.0,10,9.0
C00962,Ishaan Singh,M,38,789248.7699279351,MID,721,LOW,NORTH,NORTH,URBAN,1,243.61933403117695,,,0.0753385726359849,,16.622096464078975,16.622096464078975,10,9.0
C00049,Prachi Gowda,F,26,90416.66,LOW,791,LOW,EAST,EAST,RURAL_SEMIURBAN,3,27038.42,,,0.0510248825936815,20,4.726824624630677,20.0,10,8.0
C00297,Diya Gowda,F,75,118602.14,LOW,561,HIGH,SOUTH,SOUTH,URBAN,2,4285.19,4756.163333333333,3762.6683333333335,0.0661701971352958,40,76.50269329838774,40.0,10,8.0
C00143,Ishaan Jain,M,39,741788.18,MID,702,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,6576.06,854.5808333333334,2308.3341666666665,0.0676843666479256,9,71.9305809147532,9.0,10,8.0
C00904,Rohit Reddy,M,29,450242.8402507607,MID,732,LOW,NORTH,NORTH,URBAN,1,191.5389102696252,,,0.0532665881586544,,-28.348736562301145,-28.348736562301145,10,8.0
C00733,Abhishek Mishra,M,25,678726.6594293904,MID,747,LOW,NORTH,NORTH,URBAN,2,12876.036667793282,,,0.0601000765130216,,-49.32325660816474,-49.32325660816474,10,8.0
C00570,Saanvi Mishra,F,30,403997.832389052,MID,653,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,480.3079544986537,,,0.0657986876511998,,-67.27527437276184,-67.27527437276184,10,8.0
C00977,Rohan Khan,M,29,1408630.4857546554,HIGH,900,LOW,EAST,EAST,RURAL_SEMIURBAN,1,231.32105304718735,,,0.0634206444413438,,-183.3599977226239,-183.3599977226239,10,8.0
C00249,Ishita Singh,F,25,388943.27,MID,802,LOW,SOUTH,SOUTH,URBAN,1,120.58,9595.900833333331,18739.088333333333,0.0552544598243212,29,74.52577003994486,29.0,10,8.0
C00080,Vivaan Verma,M,46,126118.22,LOW,608,MEDIUM,NORTH,NORTH,URBAN,1,241.24,9614.63,9398.548333333334,0.0523416207223959,40,62.02641359474528,40.0,10,8.0
C00351,Tanvi Iyer,F,70,820031.94,MID,705,LOW,SOUTH,SOUTH,URBAN,1,137.84,1384.1225000000002,1494.0425000000002,0.0350376726055573,27,39.992171378577595,27.0,10,7.0
C00854,Saanvi Khan,F,22,690771.4794313178,MID,734,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,8762.053871620225,,,0.0310744018271867,,0.4267007022064042,0.4267007022064042,10,7.0
C00610,Siddharth Sharma,M,35,1217053.2920435162,HIGH,757,LOW,NORTH,NORTH,URBAN,1,79.73217991597008,,,0.0388921764094111,,-28.31753970084242,-28.31753970084242,10,7.0
C00262,Rahul Kulkarni,M,67,153622.19,LOW,701,LOW,EAST,EAST,RURAL_SEMIURBAN,1,86.55,5346.560833333334,9198.196666666669,0.0317339534791486,13,84.4713347127256,13.0,10,7.0
C00241,Rohan Khan,M,27,1381713.93,HIGH,845,LOW,EAST,EAST,RURAL_SEMIURBAN,1,69.98,9060.3775,5683.204166666666,0.0316340467443289,38,-33.49016091479839,38.0,10,7.0
C00293,Isha Patel,F,50,1000000.0,MID,598,HIGH,EAST,EAST,RURAL_SEMIURBAN,1,218.66,5608.0275,11492.4525,0.0348858896344768,36,97.04525047204477,36.0,10,7.0
C00317,Aarohi Shah,F,48,507422.79,MID,722,LOW,EAST,EAST,RURAL_SEMIURBAN,1,61.37,7587.871666666667,15419.213333333331,0.042903324996905,12,91.85108326666614,12.0,10,7.0
C00505,Aadhya Gupta,F,23,1056870.959512948,HIGH,736,LOW,NORTH,NORTH,URBAN,1,380.3760946338613,,,0.0326583007114956,,-305.6848626570831,-305.6848626570831,10,7.0
C00841,Siddharth Sharma,M,37,998405.4711214368,MID,764,LOW,NORTH,NORTH,URBAN,1,408.2703973083048,,,0.033173331806871,,28.003565800518608,28.003565800518608,10,7.0
C00538,Ishaan Singh,M,37,594884.2096580124,MID,735,LOW,NORTH,NORTH,URBAN,1,364.16246904857434,,,0.0309153569905308,,-101.05252508064825,-101.05252508064825,10,7.0
C00730,Anika Ghosh,F,37,1005854.0494021068,HIGH,685,MEDIUM,CENTRAL,CENTRAL,URBAN,1,197.7238591144606,,,0.021282446785682,,-112.33171229981102,-112.33171229981102,10,6.0
C00417,Aarav Gupta,M,68,60000.0,LOW,585,HIGH,SOUTH,SOUTH,URBAN,1,47.98,5453.780833333333,4974.255833333334,0.0192113254061586,15,-9.440976940490126,15.0,10,6.0
C00102,Siddharth Nair,M,56,72257.57,LOW,736,LOW,NORTH,NORTH,URBAN,1,36.37,8729.2575,10891.184166666666,0.0155629169219376,1,-21.477827646524762,1.0,10,6.0
C00667,Saanvi Patel,F,27,240000.0,MID,664,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,2,226.70538953847768,,,0.0216933652613057,,-126.06634456955592,-126.06634456955592,10,6.0
C00371,Ananya Khan,F,29,103335.91,LOW,598,HIGH,SOUTH,SOUTH,URBAN,2,4184.83,1365.2758333333334,4580.621666666667,0.0245552462914665,40,109.42856637684517,40.0,10,6.0
C00554,Kunal Gowda,M,35,800456.2783591023,MID,807,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,123.68279750366624,,,0.0283248691869658,,-135.33525067538392,-135.33525067538392,10,6.0
C00891,Shivani Gupta,F,27,765156.1965160349,MID,650,MEDIUM,SOUTH,SOUTH,URBAN,1,256.0206781407397,,,0.01438515458904,,-20.675054774293017,-20.675054774293017,10,6.0
